,day,date,phase,tests.performed.todate,tests.performed,tests.positive.todate,tests.positive,tests.regular.performed.todate,tests.regular.performed,tests.regular.positive.todate,tests.regular.positive,tests.hagt.performed,tests.hagt.performed.todate,tests.hagt.positive,tests.hagt.positive.todate,tests.ns-apr20.performed.todate,tests.ns-apr20.performed,tests.ns-apr20.positive.todate,tests.ns-apr20.positive,cases.confirmed.todate,cases.confirmed,cases.active,cases.recovered.todate,cases.closed.todate,cases.hs.employee.confirmed.todate,cases.rh.employee.confirmed.todate,cases.rh.occupant.confirmed.todate,cases.unclassified.confirmed.todate,state.in_hospital,state.icu,state.critical,state.in_hospital.todate,state.out_of_hospital.todate,state.deceased.todate,region.lj.todate,region.ce.todate,region.mb.todate,region.ms.todate,region.kr.todate,region.nm.todate,region.za.todate,region.sg.todate,region.po.todate,region.ng.todate,region.kp.todate,region.kk.todate,region.foreign.todate,region.unknown.todate,region.todate,age.0-4.todate,age.5-14.todate,age.15-24.todate,age.25-34.todate,age.35-44.todate,age.45-54.todate,age.55-64.todate,age.65-74.todate,age.75-84.todate,age.85+.todate,age.todate,age.female.0-4.todate,age.female.5-14.todate,age.female.15-24.todate,age.female.25-34.todate,age.female.35-44.todate,age.female.45-54.todate,age.female.55-64.todate,age.female.65-74.todate,age.female.75-84.todate,age.female.85+.todate,age.female.todate,age.male.0-4.todate,age.male.5-14.todate,age.male.15-24.todate,age.male.25-34.todate,age.male.35-44.todate,age.male.45-54.todate,age.male.55-64.todate,age.male.65-74.todate,age.male.75-84.todate,age.male.85+.todate,age.male.todate,age.unknown.0-4.todate,age.unknown.5-14.todate,age.unknown.15-24.todate,age.unknown.25-34.todate,age.unknown.35-44.todate,age.unknown.45-54.todate,age.unknown.55-64.todate,age.unknown.65-74.todate,age.unknown.75-84.todate,age.unknown.85+.todate,age.unknown.todate,deceased.0-4.todate,deceased.5-14.todate,deceased.15-24.todate,deceased.25-34.todate,deceased.35-44.todate,deceased.45-54.todate,deceased.55-64.todate,deceased.65-74.todate,deceased.75-84.todate,deceased.85+.todate,deceased.todate,deceased.female.0-4.todate,deceased.female.5-14.todate,deceased.female.15-24.todate,deceased.female.25-34.todate,deceased.female.35-44.todate,deceased.female.45-54.todate,deceased.female.55-64.todate,deceased.female.65-74.todate,deceased.female.75-84.todate,deceased.female.85+.todate,deceased.female.todate,deceased.male.0-4.todate,deceased.male.5-14.todate,deceased.male.15-24.todate,deceased.male.25-34.todate,deceased.male.35-44.todate,deceased.male.45-54.todate,deceased.male.55-64.todate,deceased.male.65-74.todate,deceased.male.75-84.todate,deceased.male.85+.todate,deceased.male.todate,deceased.rhoccupant.todate,deceased.other.todate,vaccination.administered,vaccination.administered.todate,vaccination.administered2nd,vaccination.administered2nd.todate,vaccination.used.todate,vaccination.delivered.todate,day_name
314,6,2021-01-03,F14,684260.0,2041.0,122187.0,634.0,682892.0,2041.0,122186.0,634.0,887.0,71362.0,132.0,3517.0,,,,,125959.0,766.0,19657.0,103464.0,106302.0,,,10822.0,115137.0,1173.0,190.0,143.0,9518.0,6374.0,2803.0,29719.0,17315.0,19625.0,9349.0,13997.0,10133.0,3308.0,5414.0,2590.0,4657.0,4055.0,5147.0,515.0,135.0,125959.0,609.0,2061.0,10622.0,20420.0,24447.0,25096.0,17727.0,9472.0,8353.0,7152.0,125959.0,276.0,970.0,5366.0,10523.0,13064.0,13725.0,8947.0,4397.0,4917.0,5536.0,67721.0,333.0,1091.0,5256.0,9897.0,11383.0,11371.0,8780.0,5075.0,3436.0,1616.0,58238.0,,,,,,,,,,,,,,,1.0,16.0,27.0,109.0,395.0,1017.0,1561.0,3126.0,,,,1.0,7.0,12.0,27.0,134.0,490.0,1017.0,1688.0,,,,,9.0,15.0,82.0,261.0,527.0,544.0,1438.0,1784.0,1342.0,555.0,12173.0,,,12173.0,19890.0,Sunday
315,0,2021-01-04,F14,690226.0,5966.0,123869.0,1682.0,688858.0,5966.0,123868.0,1682.0,21327.0,92689.0,918.0,4435.0,,,,,128561.0,2602.0,20708.0,104985.0,107853.0,,,10914.0,117647.0,1209.0,194.0,145.0,9621.0,6412.0,2838.0,30246.0,17686.0,19967.0,9464.0,14225.0,10452.0,3389.0,5484.0,2657.0,4796.0,4166.0,5365.0,520.0,144.0,128561.0,618.0,2093.0,10850.0,20930.0,24964.0,25623.0,18105.0,9676.0,8488.0,7214.0,128561.0,282.0,988.0,5477.0,10770.0,13350.0,13992.0,9136.0,4489.0,4984.0,5584.0,69052.0,336.0,1105.0,5373.0,10160.0,11614.0,11631.0,8969.0,5187.0,3504.0,1630.0,59509.0,,,,,,,,,,,,,,,2.0,16.0,27.0,110.0,400.0,1031.0,1570.0,3156.0,,,,1.0,7.0,12.0,27.0,136.0,496.0,1023.0,1702.0,,,,1.0,9.0,15.0,83.0,264.0,535.0,547.0,1454.0,1793.0,1363.0,1080.0,13253.0,,,13253.0,39780.0,Monday
316,1,2021-01-05,F14,697182.0,6956.0,126475.0,2606.0,695814.0,6956.0,126474.0,2606.0,17985.0,110674.0,822.0,5257.0,,,,,131989.0,3428.0,21979.0,107111.0,110010.0,,,11037.0,120952.0,1193.0,188.0,141.0,9733.0,6520.0,2868.0,31040.0,18178.0,20328.0,9684.0,14512.0,10804.0,3495.0,5647.0,2716.0,4947.0,4333.0,5621.0,520.0,164.0,131989.0,635.0,2145.0,11210.0,21553.0,25660.0,26259.0,18621.0,9945.0,8647.0,7314.0,131989.0,292.0,1011.0,5670.0,11075.0,13692.0,14331.0,9400.0,4624.0,5084.0,5654.0,70833.0,343.0,1134.0,5540.0,10478.0,11968.0,11928.0,9221.0,5321.0,3563.0,1660.0,61156.0,,,,,,,,,,,,,,,2.0,16.0,29.0,113.0,407.0,1038.0,1588.0,3193.0,,,,1.0,7.0,13.0,27.0,139.0,499.0,1034.0,1720.0,,,,1.0,9.0,16.0,86.0,268.0,539.0,554.0,1473.0,1809.0,1384.0,2465.0,15718.0,,,15718.0,39780.0,Tuesday
317,2,2021-01-06,F14,703552.0,6370.0,128520.0,2045.0,702184.0,6370.0,128519.0,2045.0,13672.0,124346.0,652.0,5909.0,,,,,134686.0,2697.0,22612.0,109152.0,112074.0,,,11082.0,123604.0,1177.0,190.0,146.0,9847.0,6626.0,2899.0,31609.0,18652.0,20648.0,9859.0,14712.0,11004.0,3590.0,5780.0,2784.0,5103.0,4477.0,5774.0,522.0,172.0,134686.0,650.0,2188.0,11505.0,22018.0,26205.0,26776.0,19008.0,10175.0,8775.0,7386.0,134686.0,302.0,1033.0,5817.0,11304.0,13980.0,14600.0,9601.0,4743.0,5144.0,5701.0,72225.0,348.0,1155.0,5688.0,10714.0,12225.0,12176.0,9407.0,5432.0,3631.0,1685.0,62461.0,,,,,,,,,,,,,,,2.0,16.0,29.0,115.0,411.0,1043.0,1601.0,3217.0,,,,1.0,7.0,13.0,28.0,140.0,499.0,1044.0,1732.0,,,,1.0,9.0,16.0,87.0,271.0,544.0,557.0,1485.0,1818.0,1399.0,5278.0,20996.0,,,20996.0,39780.0,Wednesday
318,3,2021-01-07,F14,708811.0,5259.0,130118.0,1598.0,707443.0,5259.0,130117.0,1598.0,10596.0,134942.0,483.0,6392.0,,,,,136770.0,2084.0,22884.0,110939.0,113886.0,,,11225.0,125545.0,1169.0,189.0,143.0,9942.0,6710.0,2922.0,32054.0,18896.0,20991.0,9988.0,14879.0,11158.0,3643.0,5878.0,2830.0,5282.0,4575.0,5889.0,522.0,185.0,136770.0,657.0,2226.0,11716.0,22356.0,26582.0,27141.0,19309.0,10375.0,8925.0,7483.0,136770.0,305.0,1053.0,5913.0,11470.0,14180.0,14784.0,9766.0,4837.0,5222.0,5778.0,73308.0,352.0,1173.0,5803.0,10886.0,12402.0,12357.0,9543.0,5538.0,3703.0,1705.0,63462.0,,,,,,,,,,,,,,,2.0,16.0,29.0,116.0,414.0,1053.0,1616.0,3246.0,,,,1.0,7.0,13.0,28.0,141.0,505.0,1053.0,1748.0,,,,1.0,9.0,16.0,88.0,273.0,548.0,563.0,1498.0,1829.0,1417.0,5456.0,26452.0,,,26452.0,39780.0,Thursday
319,4,2021-01-08,F14,713706.0,4895.0,131501.0,1383.0,712338.0,4895.0,131500.0,1383.0,10432.0,145374.0,477.0,6869.0,,,,,138631.0,1861.0,24376.0,111282.0,114255.0,,,11255.0,127376.0,1160.0,191.0,139.0,10047.0,6803.0,2947.0,32506.0,19166.0,21237.0,10070.0,15034.0,11306.0,3694.0,5939.0,2880.0,5412.0,4658.0,6013.0,523.0,193.0,138631.0,671.0,2258.0,11915.0,22664.0,26954.0,27477.0,19587.0,10561.0,9022.0,7522.0,138631.0,311.0,1071.0,6008.0,11634.0,14374.0,14960.0,9908.0,4922.0,5276.0,5801.0,74265.0,360.0,1187.0,5907.0,11030.0,12580.0,12517.0,9679.0,5639.0,3746.0,1721.0,64366.0,,,,,,,,,,,,,,,2.0,16.0,29.0,117.0,420.0,1061.0,1629.0,3274.0,,,,1.0,7.0,13.0,28.0,142.0,511.0,1063.0,1765.0,,,,1.0,9.0,16.0,89.0,278.0,550.0,566.0,1509.0,1840.0,1434.0,3215.0,29667.0,1.0,1.0,29668.0,39780.0,Friday
320,5,2021-01-09,F14,716375.0,2669.0,132169.0,668.0,715007.0,2669.0,132168.0,668.0,2776.0,148150.0,95.0,6964.0,,,,,139394.0,763.0,24516.0,111880.0,114878.0,,,11290.0,128104.0,1143.0,192.0,138.0,10155.0,6909.0,2973.0,32653.0,19251.0,21367.0,10131.0,15103.0,11375.0,3698.0,5965.0,2883.0,5527.0,4664.0,6055.0,524.0,198.0,139394.0,681.0,2284.0,11980.0,22776.0,27101.0,27598.0,19683.0,10644.0,9086.0,7561.0,139394.0,312.0,1085.0,6043.0,11678.0,14454.0,15027.0,9955.0,4961.0,5314.0,5830.0,74659.0,369.0,1199.0,5937.0,11098.0,12647.0,12571.0,9728.0,5683.0,3772.0,1731.0,64735.0,,,,,,,,,,,,,,,2.0,16.0,30.0,118.0,424.0,1069.0,1648.0,3307.0,,,,1.0,7.0,13.0,29.0,144.0,516.0,1077.0,1787.0,,,,1.0,9.0,17.0,89.0,280.0,553.0,571.0,1520.0,1855.0,1452.0,254.0,29921.0,,1.0,29922.0,39780.0,Saturday
321,6,2021-01-10,F14,718095.0,1720.0,132535.0,366.0,716727.0,1720.0,132534.0,366.0,652.0,148802.0,60.0,7024.0,,,,,139820.0,426.0,24409.0,112389.0,115411.0,,,11315.0,128505.0,1192.0,202.0,145.0,10262.0,6947.0,2998.0,32746.0,19273.0,21482.0,10182.0,15125.0,11395.0,3712.0,5998.0,2883.0,5554.0,4666.0,6073.0,527.0,204.0,139820.0,685.0,2291.0,12008.0,22855.0,27178.0,27659.0,19749.0,10688.0,9118.0,7589.0,139820.0,315.0,1087.0,6058.0,11716.0,14490.0,15056.0,9983.0,4978.0,5331.0,5853.0,74867.0,370.0,1204.0,5950.0,11139.0,12688.0,12603.0,9766.0,5710.0,3787.0,1736.0,64953.0,,,,,,,,,,,,,,,2.0,16.0,32.0,119.0,429.0,1078.0,1651.0,3327.0,,,,1.0,7.0,13.0,29.0,145.0,521.0,1079.0,1795.0,,,,1.0,9.0,19.0,90.0,284.0,557.0,572.0,1532.0,1862.0,1465.0,1.0,29922.0,,1.0,29923.0,39780.0,Sunday
322,0,2021-01-11,F14,723607.0,5512.0,133927.0,1392.0,722239.0,5512.0,133926.0,1392.0,10253.0,159055.0,517.0,7541.0,,,,,141730.0,1910.0,24327.0,114350.0,117403.0,,,11428.0,130302.0,1205.0,198.0,148.0,10336.0,6990.0,3022.0,33071.0,19577.0,21785.0,10290.0,15294.0,11541.0,3779.0,6051.0,2946.0,5686.0,4760.0,6178.0,531.0,241.0,141730.0,697.0,2317.0,12149.0,23171.0,27556.0,28058.0,20011.0,10870.0,9228.0,7673.0,141730.0,322.0,1098.0,6130.0,11869.0,14673.0,15261.0,10097.0,5064.0,5388.0,5911.0,75813.0,375.0,1219.0,6019.0,11302.0,12883.0,12797.0,9914.0,5806.0,3840.0,1762.0,65917.0,,,,,,,,,,,,,,,2.0,16.0,33.0,121.0,436.0,1089.0,1659.0,3356.0,,,,1.0,7.0,13.0,29.0,147.0,527.0,1082.0,1806.0,,,,1.0,9.0,20.0,92.0,289.0,562.0,577.0,1550.0,1873.0,1483.0,484.0,30406.0,,1.0,30407.0,59670.0,Monday
323,1,2021-01-12,F14,729800.0,6193.0,135694.0,1767.0,728432.0,6193.0,135693.0,1767.0,7133.0,166188.0,337.0,7878.0,,,,,143834.0,2104.0,24001.0,116763.0,119833.0,,,11470.0,132364.0,1202.0,192.0,151.0,10467.0,7100.0,3053.0,33555.0,19880.0,22028.0,10425.0,15501.0,11737.0,3824.0,6127.0,2980.0,5859.0,4862.0,6272.0,534.0,250.0,143834.0,713.0,2353.0,12323.0,23506.0,27969.0,28484.0,20324.0,11058.0,9365.0,7739.0,143834.0,330.0,1119.0,6220.0,12032.0,14875.0,15502.0,10263.0,5156.0,5465.0,5961.0,76923.0,383.0,1234.0,6103.0,11474.0,13094.0,12982.0,10061.0,5902.0,3900.0,1778.0,66911.0,,,,,,,,,,,,,,,2.0,16.0,33.0,122.0,438.0,1097.0,1671.0,3379.0,,,,1.0,7.0,13.0,30.0,148.0,529.0,1090.0,1818.0,,,,1.0,9.0,20.0,92.0,290.0,568.0,581.0,1561.0,1879.0,1500.0,1804.0,32210.0,,1.0,32211.0,60870.0,Tuesday
324,2,2021-01-13,F14,735437.0,5637.0,137110.0,1416.0,734069.0,5637.0,137109.0,1416.0,7139.0,173327.0,391.0,8269.0,,,,,145641.0,1807.0,23379.0,119169.0,122262.0,,,11492.0,134149.0,1244.0,206.0,139.0,10611.0,7190.0,3070.0,34034.0,20105.0,22309.0,10540.0,15665.0,11860.0,3864.0,6177.0,3020.0,5952.0,4944.0,6366.0,546.0,259.0,145641.0,728.0,2384.0,12461.0,23801.0,28342.0,28814.0,20629.0,11225.0,9471.0,7786.0,145641.0,340.0,1137.0,6289.0,12172.0,15064.0,15672.0,10423.0,5235.0,5530.0,5992.0,77854.0,388.0,1247.0,6172.0,11629.0,13278.0,13142.0,10206.0,5990.0,3941.0,1794.0,67787.0,,,,,,,,,,,,,,,2.0,16.0,33.0,123.0,439.0,1102.0,1682.0,3397.0,,,,1.0,7.0,13.0,30.0,149.0,530.0,1097.0,1827.0,,,,1.0,9.0,20.0,93.0,290.0,572.0,585.0,1570.0,1882.0,1515.0,4693.0,36903.0,1.0,2.0,36905.0,60870.0,Wednesday
325,3,2021-01-14,F14,740334.0,4897.0,138257.0,1147.0,738966.0,4897.0,138256.0,1147.0,7582.0,180909.0,352.0,8621.0,,,,,147141.0,1500.0,23107.0,120913.0,124034.0,,,11558.0,135583.0,1266.0,200.0,136.0,10732.0,7270.0,3093.0,34405.0,20310.0,22527.0,10599.0,15801.0,11970.0,3904.0,6220.0,3064.0,6066.0,5013.0,6446.0,549.0,267.0,147141.0,743.0,2418.0,12560.0,24040.0,28620.0,29111.0,20856.0,11368.0,9587.0,7838.0,147141.0,346.0,1152.0,6345.0,12286.0,15212.0,15820.0,10531.0,5315.0,5595.0,6033.0,78635.0,397.0,1266.0,6215.0,11754.0,13408.0,13291.0,10325.0,6053.0,3992.0,1805.0,68506.0,,,,,,,,,,,,,,,2.0,16.0,35.0,124.0,444.0,1109.0,1692.0,3422.0,,,,1.0,7.0,13.0,31.0,152.0,533.0,1101.0,1838.0,,,,1.0,9.0,22.0,93.0,292.0,576.0,591.0,1584.0,1889.0,1533.0,6667.0,43570.0,1.0,3.0,43573.0,60870.0,Thursday
326,4,2021-01-15,F14,745097.0,4763.0,139411.0,1154.0,743729.0,4763.0,139410.0,1154.0,6593.0,187502.0,395.0,9016.0,,,,,148690.0,1549.0,24258.0,121292.0,124432.0,,,11574.0,137116.0,1266.0,196.0,139.0,10840.0,7354.0,3121.0,34713.0,20487.0,22740.0,10680.0,15942.0,12102.0,3936.0,6274.0,3114.0,6142.0,5084.0,6530.0,552.0,394.0,148690.0,758.0,2443.0,12705.0,24290.0,28905.0,29431.0,21085.0,11511.0,9682.0,7880.0,148690.0,353.0,1167.0,6411.0,12411.0,15364.0,15980.0,10659.0,5382.0,5651.0,6063.0,79441.0,405.0,1276.0,6294.0,11879.0,13541.0,13451.0,10426.0,6129.0,4031.0,1817.0,69249.0,,,,,,,,,,,,,,,2.0,16.0,35.0,125.0,445.0,1124.0,1705.0,3452.0,,,,1.0,7.0,13.0,32.0,152.0,542.0,1112.0,1859.0,,,,1.0,9.0,22.0,93.0,293.0,582.0,593.0,1593.0,1899.0,1553.0,4767.0,48337.0,147.0,150.0,48487.0,60870.0,Friday
327,5,2021-01-16,F14,747594.0,2497.0,139929.0,518.0,746226.0,2497.0,139928.0,518.0,769.0,188271.0,56.0,9072.0,,,,,149264.0,574.0,24071.0,122013.0,125193.0,,,11584.0,137680.0,1224.0,193.0,134.0,10943.0,7482.0,3140.0,34873.0,20537.0,22841.0,10730.0,15985.0,12152.0,3943.0,6281.0,3114.0,6211.0,5090.0,6554.0,555.0,398.0,149264.0,762.0,2454.0,12749.0,24383.0,29025.0,29531.0,21176.0,11561.0,9717.0,7906.0,149264.0,353.0,1173.0,6432.0,12457.0,15422.0,16023.0,10704.0,5410.0,5668.0,6080.0,79722.0,409.0,1281.0,6317.0,11926.0,13603.0,13508.0,10472.0,6151.0,4049.0,1826.0,69542.0,,,,,,,,,,,,,,,2.0,16.0,35.0,126.0,451.0,1135.0,1720.0,3485.0,,,,1.0,7.0,13.0,32.0,153.0,548.0,1123.0,1877.0,,,,1.0,9.0,22.0,94.0,298.0,587.0,597.0,1608.0,1909.0,1576.0,324.0,48661.0,,150.0,48811.0,60870.0,Saturday
328,6,2021-01-17,F14,748998.0,1404.0,140201.0,272.0,747630.0,1404.0,140200.0,272.0,547.0,188818.0,28.0,9100.0,,,,,149564.0,300.0,23605.0,122753.0,125959.0,,,11596.0,137968.0,1220.0,191.0,133.0,11010.0,7521.0,3180.0,34945.0,20546.0,22920.0,10757.0,16016.0,12176.0,3949.0,6293.0,3115.0,6229.0,5099.0,6565.0,555.0,399.0,149564.0,764.0,2457.0,12779.0,24422.0,29085.0,29578.0,21223.0,11595.0,9735.0,7926.0,149564.0,353.0,1176.0,6444.0,12478.0,15450.0,16046.0,10728.0,5426.0,5680.0,6091.0,79872.0,411.0,1281.0,6335.0,11944.0,13635.0,13532.0,10495.0,6169.0,4055.0,1835.0,69692.0,,,,,,,,,,,,,,,2.0,16.0,36.0,128.0,456.0,1146.0,1732.0,3516.0,,,,1.0,7.0,13.0,33.0,155.0,550.0,1130.0,1889.0,,,,1.0,9.0,23.0,95.0,301.0,596.0,602.0,1627.0,1919.0,1597.0,4.0,48665.0,,150.0,48815.0,60870.0,Sunday
329,0,2021-01-18,F14,754304.0,5306.0,141416.0,1215.0,752936.0,5306.0,141415.0,1215.0,10262.0,199080.0,491.0,9591.0,,,,,151270.0,1706.0,22709.0,125330.0,128561.0,,,11660.0,139610.0,1237.0,183.0,130.0,11080.0,7552.0,3206.0,35351.0,20806.0,23100.0,10845.0,16163.0,12316.0,4020.0,6336.0,3165.0,6330.0,5203.0,6676.0,557.0,402.0,151270.0,775.0,2484.0,12907.0,24744.0,29433.0,29891.0,21485.0,11743.0,9825.0,7983.0,151270.0,360.0,1191.0,6511.0,12637.0,15613.0,16205.0,10859.0,5498.0,5730.0,6128.0,80732.0,415.0,1293.0,6396.0,12107.0,13820.0,13686.0,10626.0,6245.0,4095.0,1855.0,70538.0,,,,,,,,,,,,,,,2.0,16.0,37.0,129.0,462.0,1155.0,1743.0,3544.0,,,,1.0,7.0,13.0,33.0,156.0,551.0,1139.0,1900.0,,,,1.0,9.0,24.0,96.0,306.0,604.0,604.0,1644.0,1926.0,1618.0,62.0,48727.0,166.0,316.0,49043.0,70230.0,Monday
330,1,2021-01-19,F14,759688.0,5384.0,142816.0,1400.0,758320.0,5384.0,142815.0,1400.0,7221.0,206301.0,317.0,9908.0,,,,,152987.0,1717.0,20998.0,128732.0,131989.0,,,11693.0,141294.0,1200.0,187.0,134.0,11192.0,7678.0,3231.0,35735.0,21005.0,23329.0,10948.0,16336.0,12440.0,4079.0,6376.0,3222.0,6473.0,5320.0,6759.0,561.0,404.0,152987.0,795.0,2525.0,13016.0,25022.0,29772.0,30247.0,21778.0,11891.0,9923.0,8018.0,152987.0,367.0,1208.0,6573.0,12759.0,15791.0,16388.0,10995.0,5571.0,5783.0,6154.0,81589.0,428.0,1317.0,6443.0,12263.0,13981.0,13859.0,10783.0,6320.0,4140.0,1864.0,71398.0,,,,,,,,,,,,,,,2.0,16.0,37.0,131.0,467.0,1161.0,1754.0,3568.0,,,,1.0,7.0,13.0,33.0,158.0,553.0,1149.0,1914.0,,,,1.0,9.0,24.0,98.0,309.0,608.0,605.0,1654.0,1934.0,1634.0,555.0,49282.0,1612.0,1928.0,51210.0,70230.0,Tuesday
331,2,2021-01-20,F14,764501.0,4813.0,143981.0,1165.0,763133.0,4813.0,143980.0,1165.0,7582.0,213883.0,291.0,10199.0,,,,,154445.0,1458.0,19759.0,131402.0,134686.0,,,11701.0,142744.0,1178.0,179.0,133.0,11320.0,7803.0,3257.0,36085.0,21186.0,23518.0,11058.0,16455.0,12575.0,4117.0,6395.0,3248.0,6581.0,5405.0,6852.0,565.0,405.0,154445.0,824.0,2552.0,13129.0,25273.0,30052.0,30546.0,21967.0,12039.0,10015.0,8048.0,154445.0,377.0,1219.0,6624.0,12890.0,15937.0,16552.0,11105.0,5653.0,5826.0,6172.0,82355.0,447.0,1333.0,6505.0,12383.0,14115.0,13994.0,10862.0,6386.0,4189.0,1876.0,72090.0,,,,,,,,,,,,,,,2.0,16.0,37.0,133.0,473.0,1171.0,1765.0,3597.0,,,,1.0,7.0,13.0,33.0,160.0,556.0,1154.0,1924.0,,,,1.0,9.0,24.0,100.0,313.0,615.0,611.0,1673.0,1942.0,1655.0,1153.0,50435.0,3521.0,5449.0,55884.0,70230.0,Wednesday
332,3,2021-01-21,F14,769373.0,4872.0,145095.0,1114.0,768005.0,4872.0,145094.0,1114.0,7369.0,221252.0,343.0,10542.0,,,,,155904.0,1459.0,19134.0,133461.0,136770.0,,,11757.0,144147.0,1159.0,182.0,133.0,11420.0,7898.0,3284.0,36377.0,21348.0,23719.0,11130.0,16564.0,12716.0,4192.0,6431.0,3294.0,6736.0,5517.0,6905.0,569.0,406.0,155904.0,833.0,2584.0,13248.0,25528.0,30297.0,30845.0,22190.0,12175.0,10088.0,8116.0,155904.0,380.0,1232.0,6689.0,13011.0,16055.0,16704.0,11220.0,5717.0,5871.0,6222.0,83101.0,453.0,1352.0,6559.0,12517.0,14242.0,14141.0,10970.0,6458.0,4217.0,1894.0,72803.0,,,,,,,,,,,,,,,2.0,16.0,37.0,133.0,480.0,1180.0,1773.0,3621.0,,,,1.0,7.0,13.0,33.0,163.0,560.0,1158.0,1935.0,,,,1.0,9.0,24.0,100.0,317.0,620.0,615.0,1686.0,1949.0,1672.0,1322.0,51757.0,3382.0,8831.0,60588.0,70230.0,Thursday
333,4,2021-01-22,F14,773778.0,4405.0,146263.0,1168.0,772410.0,4405.0,146262.0,1168.0,8412.0,229664.0,351.0,10893.0,,,,,157423.0,1519.0,18792.0,135302.0,138631.0,,,11792.0,145631.0,1140.0,186.0,133.0,11517.0,7993.0,3309.0,36719.0,21523.0,23928.0,11216.0,16717.0,12851.0,4239.0,6452.0,3342.0,6850.0,5621.0,6980.0,573.0,412.0,157423.0,851.0,2631.0,13381.0,25762.0,30603.0,31138.0,22399.0,12320.0,10176.0,8162.0,157423.0,385.0,1257.0,6756.0,13134.0,16212.0,16866.0,11340.0,5783.0,5923.0,6259.0,83915.0,466.0,1374.0,6625.0,12628.0,14391.0,14272.0,11059.0,6537.0,4253.0,1903.0,73508.0,,,,,,,,,,,,,,,2.0,16.0,38.0,133.0,485.0,1188.0,1786.0,3648.0,,,,1.0,7.0,13.0,33.0,164.0,564.0,1166.0,1948.0,,,,1.0,9.0,25.0,100.0,321.0,624.0,620.0,1700.0,1955.0,1693.0,1207.0,52964.0,968.0,9799.0,62763.0,70230.0,Friday
334,5,2021-01-23,F14,775918.0,2140.0,146765.0,502.0,774550.0,2140.0,146764.0,502.0,1009.0,230673.0,39.0,10932.0,,,,,157964.0,541.0,18570.0,136034.0,139394.0,,,11803.0,146161.0,1129.0,190.0,131.0,11620.0,8090.0,3329.0,36850.0,21568.0,24042.0,11274.0,16770.0,12892.0,4246.0,6472.0,3343.0,6892.0,5632.0,6996.0,575.0,412.0,157964.0,860.0,2642.0,13425.0,25851.0,30705.0,31226.0,22488.0,12379.0,10211.0,8177.0,157964.0,390.0,1263.0,6780.0,13178.0,16263.0,16911.0,11386.0,5817.0,5941.0,6270.0,84199.0,470.0,1379.0,6645.0,12673.0,14442.0,14315.0,11102.0,6562.0,4270.0,1907.0,73765.0,,,,,,,,,,,,,,,2.0,16.0,38.0,134.0,493.0,1197.0,1798.0,3678.0,,,,1.0,7.0,13.0,33.0,169.0,567.0,1173.0,1963.0,,,,1.0,9.0,25.0,101.0,324.0,630.0,625.0,1715.0,1960.0,1718.0,229.0,53193.0,483.0,10282.0,63475.0,70230.0,Saturday
335,6,2021-01-24,F14,777211.0,1293.0,147030.0,265.0,775843.0,1293.0,147029.0,265.0,1608.0,232281.0,32.0,10964.0,,,,,158261.0,297.0,18441.0,136441.0,139820.0,,,11810.0,146451.0,1149.0,189.0,130.0,11706.0,8126.0,3360.0,36945.0,21587.0,24108.0,11293.0,16797.0,12911.0,4252.0,6484.0,3345.0,6910.0,5640.0,7001.0,575.0,413.0,158261.0,864.0,2647.0,13446.0,25907.0,30753.0,31291.0,22522.0,12403.0,10237.0,8191.0,158261.0,390.0,1266.0,6791.0,13206.0,16278.0,16943.0,11404.0,5833.0,5958.0,6276.0,84345.0,474.0,1381.0,6655.0,12701.0,14475.0,14348.0,11118.0,6570.0,4279.0,1915.0,73916.0,,,,,,,,,,,,,,,2.0,16.0,38.0,135.0,497.0,1203.0,1811.0,3702.0,,,,1.0,7.0,13.0,33.0,171.0,569.0,1178.0,1972.0,,,,1.0,9.0,25.0,102.0,326.0,634.0,633.0,1730.0,1963.0,1739.0,16.0,53209.0,133.0,10415.0,63624.0,70230.0,Sunday
336,0,2021-01-25,F14,781911.0,4700.0,148182.0,1152.0,780543.0,4700.0,148181.0,1152.0,34567.0,266848.0,527.0,11491.0,,,,,159942.0,1681.0,18212.0,138324.0,141730.0,,,11866.0,148076.0,1173.0,192.0,130.0,11779.0,8159.0,3379.0,37264.0,21851.0,24344.0,11361.0,16964.0,13038.0,4309.0,6525.0,3383.0,7039.0,5770.0,7100.0,580.0,414.0,159942.0,877.0,2683.0,13566.0,26153.0,31121.0,31646.0,22814.0,12531.0,10315.0,8236.0,159942.0,399.0,1286.0,6857.0,13334.0,16490.0,17127.0,11548.0,5896.0,6007.0,6312.0,85256.0,478.0,1397.0,6709.0,12819.0,14631.0,14519.0,11266.0,6635.0,4308.0,1924.0,74686.0,,,,,,,,,,,,,,,2.0,16.0,38.0,136.0,500.0,1212.0,1821.0,3725.0,,,,1.0,7.0,13.0,33.0,171.0,573.0,1187.0,1985.0,,,,1.0,9.0,25.0,103.0,329.0,639.0,634.0,1740.0,1970.0,1755.0,3.0,53212.0,4.0,10419.0,63631.0,90120.0,Monday
